"id","userprofile_id","klass_id"
"4273","3862","104"
"4274","3863","183"
"4275","3864","183"
"4276","3865","184"
"4277","3866","105"
"4278","3867","105"
"4279","3868","104"
"4280","3869","152"
"4281","3788","186"
"4283","1067","186"
"4284","1081","186"
"4285","3825","186"
"4286","3832","186"
"4287","3846","186"
"4288","3858","186"
"4289","1348","186"
"4290","2385","186"
"4291","2594","186"
"4292","2599","186"
"4293","3770","184"
"4294","3769","184"
"4295","3870","183"
"4296","3871","193"
"4297","3872","193"
"4298","3873","193"
"4299","3874","193"
"4300","3875","193"
"4301","3876","193"
"4302","3877","193"
"4303","3878","193"
"4304","3879","193"
"4305","3880","193"
"4306","3881","193"
"4307","3882","193"
"4308","3883","193"
"4309","3884","193"
"4310","3885","193"
"4311","3886","193"
"4312","3887","193"
"4313","3888","193"
"4314","3889","193"
"4315","3890","193"
"4316","3891","193"
"4317","3892","193"
"4318","3893","193"
"4319","3894","193"
"4320","3895","193"
"4321","3896","193"
"4322","3897","193"
"4323","3898","193"
"4324","3899","193"
"4325","3900","193"
"4326","3901","193"
"4327","3902","193"
"4328","3903","193"
"4329","3904","193"
"4330","3905","193"
"4331","3906","193"
"4332","3907","193"
"4333","3908","193"
"4334","3909","193"
"4335","3910","193"
"4336","3911","193"
"4337","3912","193"
"4338","3913","193"
"4339","3914","193"
"4340","3915","193"
"4341","3916","193"
"4342","2560","193"
"4343","2530","193"
"4344","2534","193"
"4345","2535","193"
"4346","2496","193"
"4347","2544","193"
"4348","2547","193"
"4350","3917","194"
"4351","3918","103"
"4352","3919","194"
"5073","1254","111"
"5092","4441","112"
"5110","1271","112"
"4361","3220","170"
"4362","3924","199"
"4363","3925","198"
"4364","3926","197"
"4365","1878","186"
"4366","1857","186"
"4367","2162","186"
"4368","1758","186"
"4369","2295","186"
"4370","2297","186"
"4371","2293","186"
"4372","2296","186"
"4373","2288","186"
"4374","3927","133"
"4375","3928","130"
"4376","3929","137"
"4377","3930","139"
"4378","3931","141"
"4379","3932","141"
"4380","3933","141"
"4381","3934","141"
"4382","3935","141"
"4383","3936","141"
"4384","3937","200"
"4385","3938","200"
"4386","3939","200"
"4387","3940","200"
"4388","3941","200"
"4389","3942","200"
"4390","3943","200"
"4391","3944","200"
"4392","3945","200"
"4393","3946","200"
"4394","3947","200"
"4395","3948","200"
"4396","3949","200"
"4397","3950","200"
"4398","3951","200"
"4399","3952","200"
"4400","3953","200"
"4401","3954","200"
"4402","3955","200"
"4403","3956","200"
"4404","3957","200"
"4405","3958","200"
"4406","3959","200"
"4407","3960","200"
"4408","3961","200"
"4409","3962","200"
"4410","3963","200"
"4411","3964","200"
"4412","3965","200"
"4413","3966","200"
"4414","3967","200"
"4415","3968","200"
"4416","3969","200"
"4417","3970","200"
"4418","3971","177"
"4419","1835","131"
"4420","1835","130"
"4421","1835","132"
"4422","2600","201"
"4423","2600","202"
"4424","2600","203"
"4425","3972","201"
"4426","3973","201"
"4427","3974","201"
"4428","3975","201"
"4429","3976","201"
"4430","3977","201"
"4431","3978","201"
"4432","3979","201"
"4433","3980","201"
"4434","3981","201"
"4435","3982","202"
"4436","3983","202"
"4437","3984","202"
"4438","3985","202"
"4439","3986","202"
"4440","3987","202"
"4441","3988","202"
"4442","3989","202"
"4443","3990","202"
"4444","3991","202"
"4445","3992","203"
"4446","3993","203"
"4447","3994","203"
"4448","3995","203"
"4449","3996","203"
"4450","3997","203"
"4451","3998","203"
"4452","3999","203"
"4453","4000","203"
"4454","4001","203"
"4455","4002","204"
"4456","4003","204"
"4457","4004","204"
"4458","4005","204"
"4459","4006","204"
"4460","4007","204"
"4461","4008","204"
"4462","4009","204"
"4463","4010","204"
"4464","4011","204"
"4465","4012","204"
"4466","4013","204"
"4467","4014","204"
"4468","4015","204"
"4469","4016","204"
"4470","4017","204"
"4471","4018","204"
"4472","4019","204"
"4473","4020","204"
"4474","4021","204"
"4475","4022","204"
"4476","4023","204"
"4477","4024","204"
"5074","1252","111"
"5093","4429","112"
"5111","1269","112"
"4498","4045","217"
"4499","4046","217"
"4500","4047","217"
"4501","4048","217"
"4502","4049","217"
"4503","4050","217"
"4504","4051","217"
"4505","4052","217"
"4506","4053","217"
"4507","4054","217"
"4508","4055","217"
"4509","4056","217"
"4510","4057","217"
"4511","4058","217"
"4512","4059","217"
"4513","4060","217"
"4514","4061","217"
"4515","4062","217"
"4516","4063","217"
"4517","4064","217"
"4518","4065","217"
"4519","4066","217"
"4520","4067","217"
"4521","4068","217"
"4522","4069","217"
"4523","4070","217"
"4524","4071","217"
"4525","4072","217"
"4526","4073","217"
"4527","4074","217"
"4528","4075","217"
"4529","4076","218"
"4530","4077","218"
"4531","4078","218"
"4532","4079","218"
"4533","4080","218"
"4534","4081","218"
"4535","4082","218"
"4536","4083","218"
"4537","4084","218"
"4538","4085","218"
"4539","4086","218"
"4540","4087","218"
"4541","4088","218"
"4542","4089","218"
"4543","4090","218"
"4544","4091","218"
"4545","4092","218"
"4546","4093","218"
"4547","4094","218"
"4548","4095","218"
"4549","4096","218"
"4550","4097","218"
"4551","4098","218"
"4552","4099","218"
"4553","4100","218"
"4554","4101","218"
"4555","4102","218"
"4556","4103","218"
"4557","4104","218"
"4558","4105","218"
"4559","4106","218"
"4560","4107","219"
"4561","4108","219"
"4562","4109","219"
"4563","4110","219"
"4564","4111","219"
"4565","4112","219"
"4566","4113","219"
"4567","4114","219"
"4568","4115","219"
"4569","4116","219"
"4570","4117","219"
"4571","4118","219"
"4572","4119","219"
"4573","4120","219"
"4574","4121","219"
"4575","4122","219"
"4576","4123","219"
"4577","4124","219"
"4578","4125","219"
"4579","4126","219"
"4580","4127","219"
"4581","4128","219"
"4582","4129","219"
"4583","4130","219"
"4584","4131","219"
"4585","4132","219"
"4586","4133","219"
"4587","4134","219"
"4588","4135","219"
"4589","4136","219"
"4590","4137","219"
"4591","4138","220"
"4592","4139","220"
"4593","4140","220"
"4594","4141","220"
"4595","4142","220"
"4596","4143","220"
"4597","4144","220"
"4598","4145","220"
"4599","4146","220"
"4600","4147","220"
"4601","4148","220"
"4602","4149","220"
"4603","4150","220"
"4604","4151","220"
"4605","4152","220"
"4606","4153","220"
"4607","4154","220"
"4608","4155","220"
"4609","4156","220"
"4610","4157","220"
"4611","4158","220"
"4612","4159","220"
"4613","4160","220"
"4614","4161","220"
"4615","4162","220"
"4616","4163","220"
"4617","4164","220"
"4618","4165","220"
"4619","4166","220"
"4620","4167","220"
"4622","4169","221"
"4623","4170","221"
"4624","4171","221"
"4625","4172","221"
"4626","4173","221"
"4627","4174","221"
"4628","4175","221"
"4629","4176","221"
"4630","4177","221"
"4631","4178","221"
"4632","4179","221"
"4633","4180","221"
"4634","4181","221"
"4635","4182","221"
"4636","4183","221"
"4637","4184","221"
"4638","4185","221"
"4639","4186","221"
"4640","4187","221"
"4641","4188","221"
"4642","4189","221"
"4643","4190","221"
"4644","4191","221"
"4645","4192","221"
"4646","4193","221"
"4647","4194","221"
"4648","4195","221"
"4649","4196","221"
"4650","4197","221"
"4651","4198","221"
"4653","4200","222"
"4654","4201","222"
"4655","4202","222"
"4656","4203","222"
"4657","4204","222"
"4658","4205","222"
"4659","4206","222"
"4660","4207","222"
"4661","4208","222"
"4662","4209","222"
"4663","4210","222"
"4664","4211","222"
"4665","4212","222"
"4666","4213","222"
"4667","4214","222"
"4668","4215","222"
"4669","4216","222"
"4670","4217","222"
"4671","4218","222"
"4672","4219","222"
"4673","4220","222"
"4674","4221","222"
"4675","4222","222"
"4676","4223","222"
"4677","4224","222"
"4678","4225","222"
"4679","4226","222"
"4680","4227","222"
"4681","4228","222"
"4682","4229","222"
"4684","4231","223"
"4685","4232","223"
"4686","4233","223"
"4687","4234","223"
"4688","4235","223"
"4689","4236","223"
"4690","4237","223"
"4691","4238","223"
"4692","4239","223"
"4693","4240","223"
"4694","4241","223"
"4695","4242","223"
"4696","4243","223"
"4697","4244","223"
"4698","4245","223"
"4699","4246","223"
"4700","4247","223"
"4701","4248","223"
"4702","4249","223"
"4703","4250","223"
"4704","4251","223"
"4705","4252","223"
"4706","4253","223"
"4707","4254","223"
"4708","4255","223"
"4709","4256","223"
"4710","4257","223"
"4711","4258","223"
"4712","4259","223"
"4713","4260","223"
"5075","1250","111"
"4715","4262","224"
"4716","4263","224"
"4717","4264","224"
"4718","4265","224"
"4719","4266","224"
"4720","4267","224"
"4721","4268","224"
"4722","4269","224"
"4723","4270","224"
"4724","4271","224"
"4725","4272","224"
"4726","4273","224"
"4727","4274","224"
"4728","4275","224"
"4729","4276","224"
"4730","4277","224"
"4731","4278","224"
"4732","4279","224"
"4733","4280","224"
"4734","4281","224"
"4735","4282","224"
"4736","4283","224"
"4737","4284","224"
"4738","4285","224"
"4739","4286","224"
"4740","4287","224"
"4741","4288","224"
"4742","4289","224"
"4743","4290","224"
"4744","4291","224"
"5094","1305","112"
"4746","4293","225"
"4747","4294","225"
"4748","4295","225"
"4749","4296","225"
"4750","4297","225"
"4751","4298","225"
"4752","4299","225"
"4753","4300","225"
"4754","4301","225"
"4755","4302","225"
"4756","4303","225"
"4757","4304","225"
"4758","4305","225"
"4759","4306","225"
"4760","4307","225"
"4761","4308","225"
"4762","4309","225"
"4763","4310","225"
"4764","4311","225"
"4765","4312","225"
"4766","4313","225"
"4767","4314","225"
"4768","4315","225"
"4769","4316","225"
"4770","4317","225"
"4771","4318","225"
"4772","4319","225"
"4773","4320","225"
"4774","4321","225"
"4775","4322","225"
"5112","1267","112"
"4777","4324","226"
"4778","4325","226"
"4779","4326","226"
"4780","4327","226"
"4781","4328","226"
"4782","4329","226"
"4783","4330","226"
"4784","4331","226"
"4785","4332","226"
"4786","4333","226"
"4787","4334","226"
"4788","4335","226"
"4789","4336","226"
"4790","4337","226"
"4791","4338","226"
"4792","4339","226"
"4793","4340","226"
"4794","4341","226"
"4795","4342","226"
"4796","4343","226"
"4797","4344","226"
"4798","4345","226"
"4799","4346","226"
"4800","4347","226"
"4801","4348","226"
"4802","4349","226"
"4803","4350","226"
"4804","4351","226"
"4805","4352","226"
"4806","4353","226"
"4808","4355","227"
"4809","4356","227"
"4810","4357","227"
"4811","4358","227"
"4812","4359","227"
"4813","4360","227"
"4814","4361","227"
"4815","4362","227"
"4816","4363","227"
"4817","4364","227"
"4818","4365","227"
"4819","4366","227"
"4820","4367","227"
"4821","4368","227"
"4822","4369","227"
"4823","4370","227"
"4824","4371","227"
"4825","4372","227"
"4826","4373","227"
"4827","4374","227"
"4828","4375","227"
"4829","4376","227"
"4830","4377","227"
"4831","4378","227"
"4832","4379","227"
"4833","4380","227"
"4834","4381","227"
"4835","4382","227"
"4836","4383","227"
"4837","4384","227"
"4839","4386","228"
"4840","4387","228"
"4841","4388","228"
"4842","4389","228"
"4843","4390","228"
"4844","4391","228"
"4845","4392","228"
"4846","4393","228"
"4847","4394","228"
"4848","4395","228"
"4849","4396","228"
"4850","4397","228"
"4851","4398","228"
"4852","4399","228"
"4853","4400","228"
"4854","4401","228"
"4855","4402","228"
"4856","4403","228"
"4857","4404","228"
"4858","4405","228"
"4859","4406","228"
"4860","4407","228"
"4861","4408","228"
"4862","4409","228"
"4863","4410","228"
"4864","4411","228"
"4865","4412","228"
"4866","4413","228"
"4867","4414","228"
"4868","4415","228"
"4870","4137","228"
"4871","4137","225"
"4872","4137","222"
"4873","4075","220"
"4874","4106","221"
"4875","4075","223"
"4876","4106","224"
"4877","4075","226"
"4878","4106","227"
"4879","4417","84"
"4880","4418","84"
"4881","4419","84"
"4882","4420","84"
"4883","4421","84"
"4884","4422","84"
"4885","4423","82"
"4886","4424","83"
"4887","1244","186"
"4888","1299","186"
"5076","1248","111"
"5095","1303","112"
"5113","1265","112"
"4895","4432","187"
"4896","4432","190"
"4897","4432","188"
"4898","4432","191"
"4899","4432","189"
"4900","4432","192"
"4919","4436","187"
"4920","4436","190"
"4921","4436","191"
"4922","4436","188"
"4923","4436","189"
"4924","4436","192"
"4925","4437","190"
"4926","4437","187"
"4927","4437","188"
"4928","4437","191"
"4929","4437","189"
"4930","4437","192"
"4932","3231","194"
"4933","1593","186"
"4934","1438","186"
"4935","1440","186"
"4936","1452","186"
"4937","1648","186"
"4938","1618","186"
"4939","1327","186"
"4940","1573","186"
"4941","1580","186"
"4942","1502","186"
"4943","1210","186"
"4944","1212","186"
"4945","4442","116"
"4946","4443","116"
"4948","4445","110"
"4949","4446","110"
"5000","4426","111"
"5002","1259","111"
"5004","1257","111"
"5006","1255","111"
"5008","1253","111"
"5010","1251","111"
"5012","1249","111"
